kind	name	symbol_path	source_json_path	source_json_url	markdown_file	raw_file	description
class	ASTExtraCharacter	和平类事件 / 角色类（Pawn） / ASTExtraCharacter	class/detail/和平类事件/角色类（Pawn）/ASTExtraCharacter.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E7%B1%BB%E4%BA%8B%E4%BB%B6/%E8%A7%92%E8%89%B2%E7%B1%BB%EF%BC%88Pawn%EF%BC%89/ASTExtraCharacter.json	symbols/class/ASTExtraCharacter.md	raw/class/ASTExtraCharacter.json	角色类
class	ASTExtraGameStateBase	Others / ASTExtraGameStateBase	class/detail/Others/ASTExtraGameStateBase.json	https://developer.gp.qq.com/api/class/detail/Others/ASTExtraGameStateBase.json	symbols/class/ASTExtraGameStateBase.md	raw/class/ASTExtraGameStateBase.json	游戏状态基类
class	ASTExtraPlayerController	和平类事件 / 角色控制类（PlayerController） / ASTExtraPlayerController	class/detail/和平类事件/角色控制类（PlayerController）/ASTExtraPlayerController.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E7%B1%BB%E4%BA%8B%E4%BB%B6/%E8%A7%92%E8%89%B2%E6%8E%A7%E5%88%B6%E7%B1%BB%EF%BC%88PlayerController%EF%BC%89/ASTExtraPlayerController.json	symbols/class/ASTExtraPlayerController.md	raw/class/ASTExtraPlayerController.json	主角控制器
class	ASTExtraShootWeapon	Others / ASTExtraShootWeapon	class/detail/Others/ASTExtraShootWeapon.json	https://developer.gp.qq.com/api/class/detail/Others/ASTExtraShootWeapon.json	symbols/class/ASTExtraShootWeapon.md	raw/class/ASTExtraShootWeapon.json	射击武器类
class	ASTExtraVehicleBase	和平类事件 / 载具基类 / ASTExtraVehicleBase	class/detail/和平类事件/载具基类/ASTExtraVehicleBase.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E7%B1%BB%E4%BA%8B%E4%BB%B6/%E8%BD%BD%E5%85%B7%E5%9F%BA%E7%B1%BB/ASTExtraVehicleBase.json	symbols/class/ASTExtraVehicleBase.md	raw/class/ASTExtraVehicleBase.json	载具基类
class	ASTExtraWeapon	和平类事件 / 武器 / ASTExtraWeapon	class/detail/和平类事件/武器/ASTExtraWeapon.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E7%B1%BB%E4%BA%8B%E4%BB%B6/%E6%AD%A6%E5%99%A8/ASTExtraWeapon.json	symbols/class/ASTExtraWeapon.md	raw/class/ASTExtraWeapon.json	武器基类
class	ASceneCapture	Others / ASceneCapture	class/detail/Others/ASceneCapture.json	https://developer.gp.qq.com/api/class/detail/Others/ASceneCapture.json	symbols/class/ASceneCapture.md	raw/class/ASceneCapture.json	
class	ASceneCapture2D	Others / ASceneCapture2D	class/detail/Others/ASceneCapture2D.json	https://developer.gp.qq.com/api/class/detail/Others/ASceneCapture2D.json	symbols/class/ASceneCapture2D.md	raw/class/ASceneCapture2D.json	
class	ASceneCaptureCube	Others / ASceneCaptureCube	class/detail/Others/ASceneCaptureCube.json	https://developer.gp.qq.com/api/class/detail/Others/ASceneCaptureCube.json	symbols/class/ASceneCaptureCube.md	raw/class/ASceneCaptureCube.json	
class	ASkeletalMeshActor	Others / ASkeletalMeshActor	class/detail/Others/ASkeletalMeshActor.json	https://developer.gp.qq.com/api/class/detail/Others/ASkeletalMeshActor.json	symbols/class/ASkeletalMeshActor.md	raw/class/ASkeletalMeshActor.json	SkeletalMeshActor is an instance of a USkeletalMesh in the world.   Skeletal meshes are deformable meshes that can be animated and change their geometry at run-time.   Skeletal meshes dragged into the level from the Content Browser are automatically converted to StaticMeshActors.      @see USkeletalMesh
class	ASkyLight	Others / ASkyLight	class/detail/Others/ASkyLight.json	https://developer.gp.qq.com/api/class/detail/Others/ASkyLight.json	symbols/class/ASkyLight.md	raw/class/ASkyLight.json	
class	ASphereReflectionCapture	Others / ASphereReflectionCapture	class/detail/Others/ASphereReflectionCapture.json	https://developer.gp.qq.com/api/class/detail/Others/ASphereReflectionCapture.json	symbols/class/ASphereReflectionCapture.md	raw/class/ASphereReflectionCapture.json	Actor used to capture the scene for reflection in a sphere shape.
class	ASplineMeshActor	Others / ASplineMeshActor	class/detail/Others/ASplineMeshActor.json	https://developer.gp.qq.com/api/class/detail/Others/ASplineMeshActor.json	symbols/class/ASplineMeshActor.md	raw/class/ASplineMeshActor.json	SplineMeshActor is an actor with a SplineMeshComponent.     @see USplineMeshComponent
class	ASpotLight	Others / ASpotLight	class/detail/Others/ASpotLight.json	https://developer.gp.qq.com/api/class/detail/Others/ASpotLight.json	symbols/class/ASpotLight.md	raw/class/ASpotLight.json	
class	AStaticMeshActor	Others / AStaticMeshActor	class/detail/Others/AStaticMeshActor.json	https://developer.gp.qq.com/api/class/detail/Others/AStaticMeshActor.json	symbols/class/AStaticMeshActor.md	raw/class/AStaticMeshActor.json	StaticMeshActor is an instance of a UStaticMesh in the world.   Static meshes are geometry that do not animate or otherwise deform, and are more efficient to render than other types of geometry.   Static meshes dragged into the level from the Content Browser are automatically converted to StaticMeshActors.     @see UStaticMesh
class	AStaticMeshIndoorVolume	Others / AStaticMeshIndoorVolume	class/detail/Others/AStaticMeshIndoorVolume.json	https://developer.gp.qq.com/api/class/detail/Others/AStaticMeshIndoorVolume.json	symbols/class/AStaticMeshIndoorVolume.md	raw/class/AStaticMeshIndoorVolume.json	
class	ATargetPoint	Others / ATargetPoint	class/detail/Others/ATargetPoint.json	https://developer.gp.qq.com/api/class/detail/Others/ATargetPoint.json	symbols/class/ATargetPoint.md	raw/class/ATargetPoint.json	
class	ATextRenderActor	Others / ATextRenderActor	class/detail/Others/ATextRenderActor.json	https://developer.gp.qq.com/api/class/detail/Others/ATextRenderActor.json	symbols/class/ATextRenderActor.md	raw/class/ATextRenderActor.json	
class	ATriggerBase	Others / ATriggerBase	class/detail/Others/ATriggerBase.json	https://developer.gp.qq.com/api/class/detail/Others/ATriggerBase.json	symbols/class/ATriggerBase.md	raw/class/ATriggerBase.json	An actor used to generate collision events (beginend overlap) in the level.
class	AUGCGameModeBase	和平类事件 / 游戏模式类（GameMode） / AUGCGameModeBase	class/detail/和平类事件/游戏模式类（GameMode）/AUGCGameModeBase.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E7%B1%BB%E4%BA%8B%E4%BB%B6/%E6%B8%B8%E6%88%8F%E6%A8%A1%E5%BC%8F%E7%B1%BB%EF%BC%88GameMode%EF%BC%89/AUGCGameModeBase.json	symbols/class/AUGCGameModeBase.md	raw/class/AUGCGameModeBase.json	游戏模式类
class	AUGCGameModeTDM	Others / AUGCGameModeTDM	class/detail/Others/AUGCGameModeTDM.json	https://developer.gp.qq.com/api/class/detail/Others/AUGCGameModeTDM.json	symbols/class/AUGCGameModeTDM.md	raw/class/AUGCGameModeTDM.json	团竞游戏模式类
class	AUGCGenericCharacter	Others / AUGCGenericCharacter	class/detail/Others/AUGCGenericCharacter.json	https://developer.gp.qq.com/api/class/detail/Others/AUGCGenericCharacter.json	symbols/class/AUGCGenericCharacter.md	raw/class/AUGCGenericCharacter.json	怪物角色类
class	AUGCItemSpawner	Others / AUGCItemSpawner	class/detail/Others/AUGCItemSpawner.json	https://developer.gp.qq.com/api/class/detail/Others/AUGCItemSpawner.json	symbols/class/AUGCItemSpawner.md	raw/class/AUGCItemSpawner.json	物资刷新系统：物资刷新器
class	AUGCItemSpawnerManager	和平全局接口 / 物品与背包 / AUGCItemSpawnerManager	class/detail/和平全局接口/物品与背包/AUGCItemSpawnerManager.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E5%85%A8%E5%B1%80%E6%8E%A5%E5%8F%A3/%E7%89%A9%E5%93%81%E4%B8%8E%E8%83%8C%E5%8C%85/AUGCItemSpawnerManager.json	symbols/class/AUGCItemSpawnerManager.md	raw/class/AUGCItemSpawnerManager.json	生成系统：物资生成管理器
class	AUGCMobCharacter	Others / AUGCMobCharacter	class/detail/Others/AUGCMobCharacter.json	https://developer.gp.qq.com/api/class/detail/Others/AUGCMobCharacter.json	symbols/class/AUGCMobCharacter.md	raw/class/AUGCMobCharacter.json	怪物角色类
class	AUGCMobSpawner	Others / AUGCMobSpawner	class/detail/Others/AUGCMobSpawner.json	https://developer.gp.qq.com/api/class/detail/Others/AUGCMobSpawner.json	symbols/class/AUGCMobSpawner.md	raw/class/AUGCMobSpawner.json	刷怪系统：刷怪器
class	AUGCMobSpawnerManager	和平全局接口 / 怪物系统 / AUGCMobSpawnerManager	class/detail/和平全局接口/怪物系统/AUGCMobSpawnerManager.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E5%85%A8%E5%B1%80%E6%8E%A5%E5%8F%A3/%E6%80%AA%E7%89%A9%E7%B3%BB%E7%BB%9F/AUGCMobSpawnerManager.json	symbols/class/AUGCMobSpawnerManager.md	raw/class/AUGCMobSpawnerManager.json	刷怪系统：刷怪管理器
class	AUGCPickUpWrapperActor	Others / AUGCPickUpWrapperActor	class/detail/Others/AUGCPickUpWrapperActor.json	https://developer.gp.qq.com/api/class/detail/Others/AUGCPickUpWrapperActor.json	symbols/class/AUGCPickUpWrapperActor.md	raw/class/AUGCPickUpWrapperActor.json	地面拾取物Actor
class	AUniversalProjectileBase	Others / AUniversalProjectileBase	class/detail/Others/AUniversalProjectileBase.json	https://developer.gp.qq.com/api/class/detail/Others/AUniversalProjectileBase.json	symbols/class/AUniversalProjectileBase.md	raw/class/AUniversalProjectileBase.json	通用抛体
class	AUniversalProjectileCore	Others / AUniversalProjectileCore	class/detail/Others/AUniversalProjectileCore.json	https://developer.gp.qq.com/api/class/detail/Others/AUniversalProjectileCore.json	symbols/class/AUniversalProjectileCore.md	raw/class/AUniversalProjectileCore.json	通用抛体基类
class	AUtilityTickActor	Others / AUtilityTickActor	class/detail/Others/AUtilityTickActor.json	https://developer.gp.qq.com/api/class/detail/Others/AUtilityTickActor.json	symbols/class/AUtilityTickActor.md	raw/class/AUtilityTickActor.json	
class	AVectorFieldVolume	Others / AVectorFieldVolume	class/detail/Others/AVectorFieldVolume.json	https://developer.gp.qq.com/api/class/detail/Others/AVectorFieldVolume.json	symbols/class/AVectorFieldVolume.md	raw/class/AVectorFieldVolume.json	
class	AVolume	Others / AVolume	class/detail/Others/AVolume.json	https://developer.gp.qq.com/api/class/detail/Others/AVolume.json	symbols/class/AVolume.md	raw/class/AVolume.json	An editable 3D volume placed in a level. Different types of volumes perform different functions
class	AWindDirectionalSource	Others / AWindDirectionalSource	class/detail/Others/AWindDirectionalSource.json	https://developer.gp.qq.com/api/class/detail/Others/AWindDirectionalSource.json	symbols/class/AWindDirectionalSource.md	raw/class/AWindDirectionalSource.json	Actor that provides a directional wind source. Only affects SpeedTree assets.
class	AWorldSettings	Others / AWorldSettings	class/detail/Others/AWorldSettings.json	https://developer.gp.qq.com/api/class/detail/Others/AWorldSettings.json	symbols/class/AWorldSettings.md	raw/class/AWorldSettings.json	Actor containing all script accessible world properties.
class	BP_UGCPickUpListComponent	Others / BP_UGCPickUpListComponent	class/detail/Others/BP_UGCPickUpListComponent.json	https://developer.gp.qq.com/api/class/detail/Others/BP_UGCPickUpListComponent.json	symbols/class/BP_UGCPickUpListComponent.md	raw/class/BP_UGCPickUpListComponent.json	UGC物品拾取组件
class	BP_UGCVehicleRefresherTool	Others / BP_UGCVehicleRefresherTool	class/detail/Others/BP_UGCVehicleRefresherTool.json	https://developer.gp.qq.com/api/class/detail/Others/BP_UGCVehicleRefresherTool.json	symbols/class/BP_UGCVehicleRefresherTool.md	raw/class/BP_UGCVehicleRefresherTool.json	载具刷新器工具，用于管理载具的自动刷新和生成
class	BackpackUIComponent	Others / BackpackUIComponent	class/detail/Others/BackpackUIComponent.json	https://developer.gp.qq.com/api/class/detail/Others/BackpackUIComponent.json	symbols/class/BackpackUIComponent.md	raw/class/BackpackUIComponent.json	UGC V2背包UI组件  需启用及配合新背包系统使用，具体参见https://developer.gp.qq.com/wikieditor/#/catalog/20104
class	CommodityOperationManager	和平全局接口 / 商业化与功能模板 / CommodityOperationManager	class/detail/和平全局接口/商业化与功能模板/CommodityOperationManager.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E5%85%A8%E5%B1%80%E6%8E%A5%E5%8F%A3/%E5%95%86%E4%B8%9A%E5%8C%96%E4%B8%8E%E5%8A%9F%E8%83%BD%E6%A8%A1%E6%9D%BF/CommodityOperationManager.json	symbols/class/CommodityOperationManager.md	raw/class/CommodityOperationManager.json	UGC商业化购买流程全局管理器
class	Delegate	和平全局接口 / 基础功能 / Delegate	class/detail/和平全局接口/基础功能/Delegate.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E5%85%A8%E5%B1%80%E6%8E%A5%E5%8F%A3/%E5%9F%BA%E7%A1%80%E5%8A%9F%E8%83%BD/Delegate.json	symbols/class/Delegate.md	raw/class/Delegate.json	Lua代理  Lua代理 - 使用 Add(callable, obj) 绑定可调用对象 - 使用 Remove(callable, obj) 解绑可调用对象 - 使用 Broadcast(...) 触发委托
class	PromiseFuture	和平全局接口 / 工具库 / PromiseFuture	class/detail/和平全局接口/工具库/PromiseFuture.json	https://developer.gp.qq.com/api/class/detail/%E5%92%8C%E5%B9%B3%E5%85%A8%E5%B1%80%E6%8E%A5%E5%8F%A3/%E5%B7%A5%E5%85%B7%E5%BA%93/PromiseFuture.json	symbols/class/PromiseFuture.md	raw/class/PromiseFuture.json	提供处理异步操作的类，支持链式调用和状态管理  说明： - 创建实例: 使用 PromiseFuture.New() 创建新的 PromiseFuture 实例。 - 设置回调: 使用 Then 和 Else 方法设置成功和失败的回调函数。 - 执行逻辑: 使用 Set 方法定义 PromiseFuture 的执行逻辑，可以在其中使用 Yield 暂停执行。 - 前置条件: 可以将其他 PromiseFuture 实例作为前置条件，确保在执行当前 PromiseFuture 之前，所有前置条件都已完成。 - 自动恢复: 可以设置自动恢复功能，监控对象的状态并在需要时自动恢复执行。
